2	I was tired because I didn't get enough sleep last night. it was a tough day but I manage to continue to work towards my vision.
2	Today was a good day! I got to spend time with family and cuddle my dog
2	I had to buy a new student id today because I lost mine for the second time. I'm glad I did though because now I can go to the gym again
2	Worked on homework from home. Did some more Q-Life modules. 
2	My time management wasn't good today and so I find myself working into my evening and likely will work on school work until I go to bed again.  I am frustrated that I can't seem to fit everything into a shorter day. 
2	I am excited for this weekend I cannot wait to be productive and I sure hope that I get lots of stuff done 
2	Today was tiring. I got back from the retreat and I enjoyed it. Grateful for knowing the connections I made and for my spiritual growth.
2	Today I helped my family move around some furniture and organize the house. I also worked on my lab report for Human physiology
2	I had a meeting first thing
2	Good day today!
2	I had a very good morning
2	Today I had my first chem exam. I think it went alright
2	I am tired of quarantine but I like not having so many responsibilities 
2	Today was good. I went to class and wrote my soc midterm... I think I did good but I'm nervous because Maeve said everything had to be in full sentences even though it says list the items... I don't know I'm stressed
1	I have 5 hrs to learn all of my physiology thing tommorrow so im a little nervous but i think i can do it
1	sick stuff rock climbing 
1	It was a busy day for me but somehow I made it through.
1	i did not do good on the midterm in physiology and i am sad about it because i study so hard.
1	Woke up in a bad mood
1	Today I had class in the morning
1	today I had class and then I worked this evening. I don't have to work tomorrow so I can sleep in
1	Today is a very busy day with lots of little things to complete and do. Stress is starting to pile up!
1	I just kind of started to let the day go
1	Today I woke up with a lot of energy so I did an at home work out and then had a healthy breakfast
1	Today was a good day! Got caught up in school and went for a walk with my best friend.
1	Although I had an eight-hour sleep last night
1	Relaxed and watched netflix
1	Working on some stuff today
1	Trying to decide between 2 firms and I love both. Ex called today and told me about the other girl he now likes.
1	Got depressing news about my car. Needs expensive fix ups. But I made the potato leek soup at home to try out the recipe and figure out portion sizes and number of servings. Cole and I really like the soup and I am feeling much more confident about my soup now. I hope the taste testing next week goes well. Today is Saturday so it was overall a good
1	It was a stressful day where I did some hard things. I set a boundary at work that I'm proud of. It was difficult to do
1	I had a pretty good day today however I have tremendous pain in my back and I can seem to figure out why. Once I figure out why I'll be having better days.
1	tired
1	Today was good
1	I was hungover and exhausted but not super streased
1	Lots of work to get caught up on today and unpack my stuff but I am happy to be home
1	Woke up had a good breakfast then did a workout then finished up some homework
1	Studied and reviewed lectures for tests tomorrow. 
1	I began my day with a bitter mind because the previous week was really hard on me. But I was able to get things done and see how things are able to play out this week academic wise and life-wise. I have things outside of school planned for upcoming days and weeks that I am looking forward and that is my driving factor right now.
1	The first day of Reading week with my family.
1	Feeling overwhelmed but trying to plan things so I don't get too stressed out.
1	i have had a very unproductive day
1	Biology lab is unorganized and makes it difficult to succeed.
1	I have finished my last two assignments for THEA 1451! I just need to put the package in the mail
1	I woke up early
1	Paper
1	I was very overwhelmed and stressed today 
1	I did some thesis work in the morning
1	My day was busy!! I had a midterm at 8
1	I had a great day today and accomplished everything I set out to do this morning.
1	Getting things organized so that when I come back on  Monday I don't have to rush to catch up 
1	Today I am grateful that my parents are in a position that are not worried about money during this hard time. 
1	Had a very relaxing restful day 
1	I got a lot of work done today!
1	Very tired
1	I didn't do much for my health today
1	I wrote in my paper journal
1	Hey 
1	Today will be a good day!
1	I woke up feeling immediately tired and not motivated to do my work. I did my work because I had to and dread going to class tomorrow. 
1	I was able to get closer to completing some school projects
1	Today I went to all of my classes and after that I unsuccessfully tried to study. Today was a day where I prioritized my friends and myself. I am still mostly on track in school and everything will work out
1	it was long and rainy but i was productive 
1	i wrote a midterm and think i did really well
1	Today I finally unpacked from my trip home
1	So far I've had a really great breakfast and lunch
1	Today wasn't the best day. I didn't get the mark I wanted on an exam I studied really hard for and my anxiety got the best of me. I spent most of the day in a grumpy mood and avoiding people I usually enjoy being around. Hopefully tomorrow will be better!
1	spent all afternoon w/ cindy and took bun outside for an hour
1	I have tonssss of homework to catch up on and I spent all day working so I can't see my friends 
1	I had a midterm this morning
1	today I had class including a midterm then went to ride my horse then visited my parents
1	today I had class and worked on homework...
1	it is a energy day
1	a normal day
1	Time to start finishing up everything in my classes for finals 
1	I feel pretty good today apart from being quarantined in my house. I miss being more physically active
1	Good day trying to be productive - Chem help tonight.
1	Last night I caught dayja going into my phone and that she has not trusted me in the relationship for the past 3 months I've been away. I dont know what to feel yet. I am mad but I am just disappointed too. I don't know how to go forward yet. I need to work out first to clear my head
1	Went out for breakfast today and applied for graduate programs. 
1	Again
1	Feeling a bit lonely today
1	packed up my res and saw my parents 
1	I am so stressed i cant even get out of bed.These next 2 weeks are so stressful and one midterm will determine if I pass the class or not 
1	Had a good day
1	This is for my day yesterday
1	Paper 
1	Almost done my quarantine
1	I picked out some new reading glasses
1	Good overall day. Feeling good about school and keeping busy with my life. 
1	My day was a bit rough at the beginning but it picked up. 
1	Overwhelmed looking ahead at everything due
1	gg u did good bro
1	I had classes all morning then I worked in the evening
1	it is a good day
1	Really feeling the quarantine today. I'm excited to do an online work out with my old team tomorrow but worried about getting my homework done first. I miss Lucas a lot 
1	Getting better
1	today i did a lot of school work
1	Today was stressful. I am home with my parents for the holidays. It is tough because my parents are constantly fighting and yelling. I wish I didn't come home over the holidays because even when I ask them to stop
1	I have two midterms today
1	Today was an off day. I slept in and put off getting up to do school work. I felt I didn't want to leave my bed all day and I had no motivation to succeed. although I still did my lectures
1	I think I accomplished everything I needed to do in order to enjoy the weekend. I may have slacked a bit with the timing
1	spending time at home with family for reading week was really nice. feeling rejuvenated and ready to take on this next week at school. 
1	just did school work. i have an exam wed
1	Today went good
1	I spent the majority of the day in a vehicle
1	played hockey game and hung out with teammates
1	Today we signed a lease! super excited about that and it was a huge stress reliever to get that over with lol i woke up today feeling blah and i didnt even exercise i was just feeling so unmotivated. i think im going to be a fisherman for halloween so thats kinda fun. im booked a appointment with the consellor because i actually think im depressed its bad. i have zero motivation for anything i need to swim. i am just so sad all the time ugggg i have zero motivation for school and my grades are just not good. i need help i want this semseter to be over ahhhh anyways tmr is halloween so hopefully it will be good i dont even really want to go out but im going to it might be fun 
1	Today was a decent day
1	lol
1	writing day 
1	today was a neutral day. some personal things were bugging me. spending time with my roommates helped. Im nervous for my test on Friday
1	Had a stressful conversation with Brandon this morning about our relationship
1	Today was good
1	I struggled to wake up today
1	Today was fine... I went to class then came back and got some work done so I felt productive. Today was a crazy day in the corona world lots of things got cancelled/shut down. I'm grateful that I am healthy and don't have a lot to worry about yet!
1	it is a good day. because i have reviewed two finance chapter. 
1	had an awesome work out. Lots of good meals. Lots of studying done
1	I did a lot of school work and preparation for my upcoming work. I visited my grandparents and took my dog for a 30-minute walk. I feel super stressed out and tired. I have so much stuff to do in the next week and a half
1	I came in feeling organized with what I needed to do. Had some Zoom work meetings this morning. It was nice to see people and interact with everyone both on work related and personal matters re
1	today I felt really tired when I woke up but then I had a good gym session and hung out with a friend I haven't seen in a while. there's a lot of things im excited for this week. 
1	I had classes and they all went well. I got a midterm grade back and it was better than I was expecting. I got to go out for dinner for my friend's birthday. I also had a three-hour nap this afternoon which made my day less productive. 
1	I am always bored but I am happy that I got to talk to my friends last night
1	Stress about out of school problems 
1	Today was tiring. I need to catch up on my studies. I hope tomorrow goes smoothly.
1	I need to study for stats
1	looking forward to getting a break and going home.  I don't have a lot of work today tonight because I got ahead so I'm excited for a chill night. 
1	 I woke up
1	Today went good. Some lab marks were not as good
1	Decently Productive Day. I think I found a working method to stay focused.
1	I woke up feeling great and ready to go 
1	So far
1	I worked all day today
1	today I had class
1	Today I felt like I did nothing. I watched a lot of Netflix and I bought myself shoes. In terms of school
1	Today is a good day! I am going to finish my physiology lab and my activity lab and just hang out.
1	My day was pretty good compared to previous days. I caught myself a lot today getting frustrated at small things when I shouldn't have. I got some good news yesterday which will make my days a little better in the future
1	I dont know what to say about today...it was a standered day. Though i did have one relization. My tuse/thursday classes are hard to focus on becasue I already know most of the stuff
1	Feeling under the weather today
1	Exams and final papers
1	Today I had my last mid term of the week and I feel pretty good about it. I played spikeball with my friends it was very fun
1	good therapy but feel sadish today bc cindy leave soon
1	Today I tested negative for COVID! I can FINALLY leave the house and gain some social interactions! YAY! School is ramping up though and it is making me feel not as in control. WIth classes like chemistry it is hard to think I will do well because I feel so lost and exercise physiology is the next day which I need to do well. 
1	TodayI slept in and made a healthy breakfast then went to the gym with friends and had a good workout. I went to the library to finish an assignment and then am going to hang out with friends this evening. 
1	Grateful for a good and productive Day. Hope the quiz tomorrow goes well.
1	I've done all my exams! The hearing part of the French Test was really hard. Fortunately
1	Nothing special. I woke up late today
1	Today I am grateful for being healthy
1	Very mentally tired and very nervous for the next few weeks of school.
1	Really struggling with my depression this weekend. Barely have the energy to get out of bed
1	I felt irritated today
1	Feeling excited for the weekend to catchup.
1	lots of class and big need for studying
1	Today was good
1	cindy and korean food feast
1	I took a mental health day and didn?€?t go to class but caught up and went to tutoring and had a good day with my friends
1	exam
1	Felt great on the ice today. Got alot of work done and was an overall successful day!
1	Although the weather was horrendous I still made my doctors appointment so that was good. I?€?m proud that I studied when I could
1	COVID-19 day one of school closure. 
1	I woke up tired today and remained so throughout the day. I did not get the work on my papers I wanted done and even little things that I thought I could get done after an hour ft I didn't get done. However
1	I find myself dreading the start to each day because I know I have to study everyday
1	Today was not a very productive day. I didn't feel as though I could accomplish as much today as I was very tired
1	Finished 2 assignments
1	i went to the gym
1	Today is Monday
0	Today I feel good I am excited about today. I already do some exercise so I can feel more active today. 
0	just having the same shitty week I've been having for the last month. 
0	donavon slept over last night so he was here this morning till about 12. then i did some school work
0	I didnt get much sleep last night and woke up with no work ethic or motivation at all.
0	Had a pretty stressful day
0	Today is so far good
0	Today is Saturday. Slept in
0	I got through another tough week. I have a big paper and a midterm on Friday
0	I stayed on top of my classes today
0	Today I am grateful for my family
0	Today was an emotional day. I have been stressed balancing School work
0	I started my day by driving to my friend?€?s house and dropping of his glasses - that made me feel good like i am a good friend and then i made it to my 8
0	Last night after logging i spoke with my mom and found out that nanny has vasular dementia.. it was a little hard to hear
0	After great  night out last night. I came home to see that my roomates are not wanting the guy I have to0 take over the room to take on the sublet. I am done with being nice and doing what they want. I have done my deed and got someone to take on my portion of the rent. Therefore if they are not happy then they can pay for my portion of the rent.
0	The last few days have been sort of stressful. My Biology Exam did not go as well as I wanted it to. But I am ready to bounce back. I will spend this reading week preparing for my next Midterm.
0	Studying for my exams
0	I wrote in my journal
0	Wrote on paper 
0	Wrote on paper
0	Paper
0	Paper
0	Paper
0	Paper
0	Paper 
0	Paper
0	Paper
0	Paper
0	Paper 
0	Paper
0	Paper
0	Paper
0	Paper 
0	P
0	Very stressed and feeling physical symptoms of it. But proud of myself for working out
0	Paper
0	Paper 
0	Paper
0	Headache 1/10 all day
0	Paper 
0	Sick!
0	Paper 
0	Paper 
0	Paper 
0	Paper
0	Sick
0	P
0	Paper
0	P
0	P
0	P
0	P
0	Sick 
0	Paper
0	Paper 
0	Paper
0	Paper
0	P
0	Paper
0	Not sick anymore! 
0	Paper
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper
0	Paper 
0	Paper 
0	Paper 
0	Papwr
0	Paper 
0	Paper
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Papers 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Paper 
0	Sick
0	Paper 
0	Paper
0	Paper
0	Paper 
0	I had a great day. I saw my friends and had a very interesting psych lab. I also got to facetime my parents who got me very excited for reading week.
0	I had to do an assignment on Macbeth which brought back memories from high school.
0	I booked my flights for summer
0	Abby is on her way to visit
0	its an ok day
0	I watched a movie with family and did homework
0	Coming back after reading week was hard i missed being relaxed at home
0	Teachers started giving instructions for the rest of the year which was stressful but i feel capable 
0	Leaving home after a long break is always hard.
0	some math work got the better of me but I completed it! 
0	woke up feeling great
0	Today I did schoolwork I?€?m still at janets but it?€?s been nice to have some time to myself 
0	had school today
0	had an exam today which i think went well
0	Nice day.
0	It was an exciting day. Everything worked as planned. I achieved all my set goals.
0	this morning and most of the day was the first day I didnt feel anxious and it felt so amazing. later in the day I got anxious but not as bad as normal. I have a lot fo heavy thoughts in my head right now and don't want to think or deal with them 
0	I had a good day at school
0	Today is Monday
0	Today
0	IM sad everyone is leaving 
0	Its going to be hard to be isolated and i need to watch what i eat but this is also a time i can work on me. today was super boring but i did get two workouts in which was nice 
0	I didn't do the things I needed to to get farther along with school
0	Good- got 100% in biology
0	Got outside for a walk and ate well. Got some work done and started organizing for this week.
0	Today I studied a lot for my midterms I have next week and got the rest of my week organized. I spent some time with friends as well. 
0	Today so far has been an okay day
0	Today was a day full of helping my friends pack
0	I have an assignment due tommorrow that I have not started on
0	i miss my friends but need to find work to do for summer
0	I have been travelling home all day today. Although it has been stressful
0	Feeling defeat.
0	Grateful for my family.
0	COVID-19. Trying to finish assignments
0	COVID-19 day 12 of self isolation. First online class. 
0	Had a good day today
0	Today I got a lot of work done and chose not to go out so that I would feel prepared for my midterms.
0	Today I woke up not feeling well so I felt as though I could not accomplish what I needed to as well as usual but do to the volume of school work I have this week I have to push through. 
0	Spent the day catching movies and watching crap cable tv.
0	Good day
0	I made pancakes and played with my dog. Then I did some homework and ate lunch.
0	It felt like I was unprepared for today
0	A little underwhelming but not too bad
0	Studied for my upcoming tests.
0	Hung out with friends today after studying. 
0	I woke up early and wrote a test. I slept after and studied for my courses. 
0	Completed homework and slept today. Took some time for myself.
0	Wrote my test today. Finished a lab.
0	Had a couple tests.
0	I legitttt do school everyday and I'm bored of it
0	worst day ever
0	today is thanksgiving and I really miss my family
0	Messed up which first aid course I was supposed to take
0	Had a presentation in class today.
0	FA5 Midterm
0	Today I have a lot of work and a lot of studying to get done my Monday. I am also very concerned that I am going to fail a class
0	Feeling slightly overwhelmed with school lately. I have bee trying to Journal on my own but I'm finding it hard to take out the time to concentrate and do it. I also don't think that Journaling works for me
0	today was filled with constant go go go. I feel like I didn't really get time to breathe. I went from school to a conference to work. i cant even rest after work because of the homework I need to do. I feel like everything is piling up and I don't have time for anything. my motivation is not good lately I don't want to do much. and I haven't been exercising lately because I cant find the time during the day I feel like I don't have time for much else other than school and work. 
0	I slept in today and got on top of my work. I plan to drink lots of water later on and I hope to do well on my quizes tomorrow.
0	I had a very stressful day today. I overthought a lot and it didn't help the stress I felt at all. I wasn't confident in any of the tasks I performed and I just felt sad... My days are not normally like this and they're very rare.
0	Ive got a test and a large assignment due tomorrow so I will be doing a lot of school work today but once my test and assignment are handed in I will be ordering pizza so I'm excited for that
0	wake up
0	Today I had class this morning and a test that I feel pretty good about and I had a friend over and we studied together
0	Today I had class
0	today I had class
0	Today I had an eye appoint and am getting new glasses soon. I did a lab report then I worked. Then my mom came over and hangout and I did homework
0	Today I had class
0	this morning I had class including a test I feel good about. I worked this evening now im finishing up some homework
0	today I had class and did a lot of homework. its getting close to the end of term which is exciting
0	today I had class
0	today I had class
0	TOOOOOOOOOOO many things to do! I wish the day gets over fast. 
0	Stressed for a midterm 
0	I got a few things done this morning
0	I am planning on trying to catch up on University work
0	I feel that today I did not accomplish much academically 
0	Productive. Got baking needs figured out
0	Nothing
0	Normal study day
0	Happy and finish all my work
0	review four chapter marketing principle notebook
0	review mp and fa midterm  
0	two tests for mp and fa
0	fished all test. it is a happy day
0	got good mark and continues to work on writing ob essay 
0	continues to write my essay
0	Today was a hard day
0	I cam home yesterday to have a break from the school environment and I am feeling good
0	This week is going to be hard but I will get through it   and finish everything I need to get finished!!
0	I was able to start and finish 2 large assignments today but was not very active or healthy in my food choices 
0	I haven't left my house for more than a few minutes in weeks because I have so much work to do for school. I wake up and sit in my house all day doing school work until it is time to go to sleep.
0	pretty good. didn't work out today so that was not good but still felt good about the day.  
0	slept in very late. Talking to dayja about coming home is great but I can't feel extremely happy like she is because i'm too stressed on the variables im waiting on
0	Started my day by grabbing some fruit and water
0	I spent the day applying for graduate programs and I took time for myself by cooking a dinner I enjoy.
0	A lot going on in my life lately. It is difficult to juggle school and emotions.
0	That past few days have been rough but I am feeling a lot better today. I miss my dog dearly
0	Studying is going well. Glad I took time to exercise as a study break.
0	Great day started with a great morning. I did nap but still got my stuff done
0	I woke up
0	I had a midterm today and it did not go amazing but i need to finish an entire phys lab in one night and i m very stressed and i feel pressured to go out this weekend when i really do not want to because I am so tired and just want to lie in bed and recharge
0	big E was better but little E thinks that time doesn't apply
0	Today I had a doctors appoint that went well then I had class
0	Hung over and unproductive
0	Stayed inside all day. 
0	Beer with prof matt was so much fun. I finally found someone to take my room for second term as well. and after all the stress from queens i finally got an answer from them saying we are waiting for admissions. I also can't work for byrdon until the spring. I also am still on edge with josh and him and dayja talking tonight. I can't get a break from the stress
0	Chem assignment was diffucult
0	sad about last night. I really care about Maddi and think that her friends think im crazy and I was really upset but there's nothing I can do about it now 
0	Hard day today. I was so frustrated with myself and my progress yesterday and I had a hard time falling asleep. I was in lots of pain this morning and got frustrated with NS healthcare. Somewhat productive at practicum today and in the evening with my attestation log. I am frustrated because I had to work on my attestation log all evening because I didn't get to it over the weekend and I have a meeting to prepare for. I feel bad because Cole came to NS to be with me and support me and I feel like because of my poor time management
0	Today I had a midterm so I was not especially excited to start my morning. The day went by fast and I had a shift in the evening. I went to the library in between class and my shift and got some work done which made me feel productive. I am looking forward to visiting my family this week
0	Today went well. Wasn't as productive as I wanted to be. Buses were too unreliable today.
0	first day back
0	it was a pretty quiet and peaceful day
0	tues oct 13
0	My day was very busy today 
0	today I had a meeting with a prof and discussed some ways I could improve my work
0	I have an extremely busy week
0	I am stuck in isolation because of the virus and my dad is working from home and there is not much to do
0	Woke up feeling energetic
0	I've been wrestling with how to get rid of 'the great sadness' that follows me around like a dark cloud over my head. and the q-life and some other resources have answered this for me; it starts with gratitude. I was listening to a song and it made me think of how I need to happy in the here and now
0	I worked all day and I didn't end up doing the homework I planned to do
0	This morning I woke up at 8
0	COVID-19 day 9. Online work is keeping me busy. 
0	sunday
0	Im very stressed and frustrated today because I had made a list for the past two days and haven't been able to complete everything because everything is taking me longer then it should be. 
0	Classes weren't too bad today
0	Feeling a bit worn down
0	I got so much school done in such a short time! I even worked ahead a little. Since I got all my work done before lunch I went to the thrift store in the afternoon to look for insperation for my diorama...I did not find as much as I hoped for
0	Nothing special
0	Studies and friends online
0	Thanksgiving was so amazing 
0	i was feeling good this morning
0	I am always just tired 
0	Meetings all day
0	I have had a rough night last night do to personal problems
0	the past few nights I have been Facetiming Gina. I think we have been hitting it off. She is always happy to see me and hear about my stories and talk. I can't wait to see her in person when i go back to Acadia in 5 months. However
0	I had a midterm today and it was successful. it made my day start outright. I have had a stressful weekend so I am taking today to rest. 
0	Today was a rough day. 
0	better day than yesterday
0	great day 
0	Woke up after being at Best and Bremners house for the night. Alex drove us home
0	Today I worked on some lab assignments
0	My day was okay. I am looking forward to tonight to see one of my friends who lives in truo. Last night my roommate and I got one some bad terms as she was disrespecting myself and the rules/values of the apartment so I am not looking forward to seeing her
0	was a long day
0	spent some time with friends. not sure if I should keep studying for my midterm tomorrow or just go to sleep. 
0	Just continuing to catch up on homework
0	I started today with a lack of sleep. The rest of the day was ok although I have had a sore throat for the past few days which really has me feeling awful. I did however manage to finish my biomechanics lab
0	twas a good day
0	I had a great night of sleep and will be packing to go home today. I have some homework to finish before then
0	Today I had an exam and I am a bit stressed out about it as I am unsure of what to expect with all this online learning. 
0	I'm feeling extremely overwhelmed by everything going on right now. I am unable to keep up with my workload
0	Busy day. Productive for the most part. I prioritized cooking
0	It's the first day back from reading week
0	I feel good because I was physically active today and it was a really good workout. Relationship stuff is stressing me out today. 
0	Busy day and even busier weekend
0	I finally got my much needed sleep
0	Today was a slower day class wise so i caught up on my work and feel good about where im at in the midst of the first round of midterms.
0	Today I finished by Biomech work
0	Woke up today after partying yesterday
0	Boring just studying 
0	Started studying for exams. Not excited about that
0	Just feeling down and flat. Exam season always does this.
0	Today was a bit stressful. I was sick the past weekend and had a hard time. But I'm feeling better now.
0	I feel accomplished with my lab today along with the marks I got back from Chem. However
0	I feel empowered about my work today.
0	Today I began selecting courses for next year. I had to make 2 versions of my schedule because I am not sure if I will get my practicum but I am hoping for the best. I ate healthier than usual today which is good. I stayed back from the hockey game to work on my lab and I feel as though that was a good step in time management and working towards my goals. I am stressed about the future but feeling relatively in control. 
0	Today has been rough
0	had a fun time last night with my roommates and got to see my parents which was really nice. It was a good way to reset my mind and have fun and let loose.
0	I am pretty well caught up in school. also its only noon so I haven't done all the goodies yet 
0	Today started off poorly
0	I have been overtired and irritated most of the day today which has allowed little things to bother me more than they should and effect my moods 
0	a relaxing day
0	did a lot of studying today for my midterm tomorrow. I'm nervous for how that will go but I am trying to go into it with a positive mindset. last night I really shifted my focus and outlook on life from negative to positive so I am excited for this week and what it will bring. 
0	Solid day of physical activity and school work
0	Today I had two midterms both of which I felt I could have prepared more for but throughout my day I took extra time to study and prepare and after writing both I felt confident in my performance. 
0	Very busy day and was productive all day. Still the issue though that even though im productive majority of the time I have too much to do. But also considering that im taking 4 hours off tonight to celebrate Alishas birthday. But to me these friendship things are an immediate priority
0	I had a very productive day schoolwork wise. I was very stressed about the upcoming weeks of school as there is so much to do but managed to get ahead on a few assignments!
0	Covid-19 day 8. Wrote my first online test for biomechanics. Feeling uncertain.
0	Today has been ok. I went to bed last night feeling like a accomplished a lot but couldn't help but miss Alex. 
0	I have a scary test tmr but today was a decent day overall
0	I need to start being healthy again I feel gross mentally and physically when I eat bad and don?€?t exercise but I can?€?t seem to get myself to do it 
0	Yesterday and today have been better than my other quarantine days 
0	Went out to supper with Bailey
0	Only worked on stuff for school - studied
0	Long day
0	This week I work multiple times and have multiple midterms which is all becoming a lot to handle but I am trying to take it one step at a time and cross things off my to do list one by one.
0	have a lot to do spent the day working and I didn't get. much done yesterday
0	Today I went to virtual online classes
0	I didnt get much sleep last night but I had a nap mid-day as well as a coffee and that gave me the energy I needed to be productive and get my exercise in.]
0	I had a pretty productive weekend
0	I got most of my work done for this week. I failed a 24 page report that I worked on for 2 weeks so i'm pretty upset by that. I'm excited to take a break from school for the first time in forever this weekend. I need a break from my laptop so badly 
0	I?€?m exhausted even though i slept a lot but my best friends came and visited me
0	Finished some school work
0	Finish the Psyo 1012 final exam today
0	i wrote my midterm today and get awful about ut
0	I woke up this morning with low energy even though I got about 7 hours of sleep last night. That was not a good start to my day
0	I came home from acadia today
0	Still recovering from surgery. Little more mobile now. Had a scare yesterday and went to the ER late last night but all is well. Feeling tired and didn't nap today because I didn't prioritize napping. But I was productive today
0	I am very stressed out about the pandemic
0	did nothing but study today and I'm just very tired from a busy week. cant wait to be through with my first set of midterms tomorrow 
0	Today I golfed
0	Today started okay
0	A normal day
0	I was exhausted this morning
0	today u worked
0	I want to do the second assessment but I cannot see how to do it lol this is the second time this program has not been prepared 
0	Paper
0	P
0	Not as sick
0	I studied for psych again for the entire day. I got all the lectures out of the way and started reading the textbook. 
0	the corona virus closed down school and im nervous but confident i can stay on top of my work
0	Today is my reading break and I have a lot to catch up on but I am taking a break before I do. I am super excited to see my friend who moved away and to go out and get food and catch up later. 
0	Busy day yesterday and today. Moving back to NB today and lots of things are hectic with school. Stressed.
0	Today I woke up feeling fresh. I have done all the deadlines for this week. So maybe I will use the weekend to watch a movie and then review for next week's exam. I'm excited!!!
0	I worked all day and I lost my favourite mask but I made money. 
0	At janets did some school work 
0	A much better and productive day.
0	didn't get enough sleep so I'm tired 
0	two tests tomorrow that I'm nervous for
0	This month has been very heavy with school work
0	parents are stressing me out more than school is
0	Paper 
0	Today went good
0	I have Journaling and I'm never happy 
0	Today I woke up and had my coffee and some water. Then I worked on my take home midterm and had breakfast. I then attended meetings and classes
0	I was still very sick today and not feeling well but I got to one class and ate breakfast and supper without throwing up so its a win.
0	Long day
0	Today started off kind of rough and disorganized
0	I slept in way too long and this caused me to be more tired then if I had slept less. I ended up taking a nap today as well I was awake and alert after I had my nap. I wrote my psych exam and feel I did very well after my exam I went down stairs and wrapped some gifts and watched ghost whisperer. It was a relaxing night that I needed. 
0	Today I actually did the things I outlined that needed to be done. I needed to get homework done and I did. I wrote detailed comments in my SMILE book and it was an overall good day.
0	taught riding lessons for the first time since last summer and they all went well. I then went home
0	Today is day 2 of quarantine and I have chose to not move in with my mom and stay with my roommates and I believe that was a positive decision because I will get more school work done and get to spend time with friends that will be moving home soon.
0	Very productive day with optimal time to do work!
0	It is the last day that I have before the stress of the next 3 weeks hit. I am so excited to be finished year 2 but not excited to be extremely stressed for the litttle bit
0	COVID-19 isolation day 5.
0	bad morning
0	Today I went to all of my classes and did some studying for my upcoming midterms. I ate some fruit for breakfast which I need to start doing more of and I took an extra walk between classes to keep myself moving through a lazy day. 
0	exams are coming up 
0	long day at work and the election 
0	I was still a bit sick today and haven?€?t been as productive as I needed to be.
0	Going to be a great day!
0	Worked all day at service canada
0	I have been able to get a fair bit of extra school done today because it did not take as long as I thought it would. It will make tomorrow much easier
0	I am currently isolating for COVID at the moment and my test is on Sunday. I did better on my chemistry midterm than I had initially thought. In classes today and I have a few meetings. 
0	I went an advisory meeting
0	did pretty well on my mid term. Came across and emulator for old games I used to play when i was young and I want to really look into it when I have the time.
0	Hopefully fantastic 
0	It is tuesday i am not feeling too bad today
0	Today I've got a large workload for school so I will be at my desk for most of the day
0	Was late the chem again
0	its been a long day
0	although I had to work today (which is extra stressful during the COVID-19 crisis) Im glad I made money since that always helps me to feel less stressed and a bit better off
0	i?€?m very stressed this week is so friggen busy
0	A lot has happened in the last couple days
0	I am finally finished my exams but I won't feel rested until I get all my marks back! 
0	I feel really good after a good sleep and join volunteer activities 
0	im stufying for physiology and its frustrating because i feel we arent given enough time on the exam so i am feeling discoruaged to study. 
0	My midterm is going great! Online classes can be a challenge to keep up with procrastination but the classes seem easier than before! Its snowing! A great morning!
0	Busy day. Studying for my second psychology exam.
0	Mildly productive day! Proud of myself for pushing through at the night.
0	I am feeling more motivated to do work
0	I woke up with little energy and having little sleep as I was too stressed to sleep. 
0	today I woke up at 9
0	It is tuesday
0	Good
0	Today I am able to work on what needs to get done while also taking some time away from my desk which has been really helpful. 
0	Today I was drained when I woke up I didn?€?t sleep well I got to bed later and I didn?€?t study much for my quiz. After my quiz and human phys class I made time to workout. I havnt been working out much lately and I know I should be and so today not only did a do a 20 minute exercise I also walked the dog with mom for half and hour. It felt really good to get out and like get fresh air and raise my heart seat a bit. As wel my new jeans finally came in and they fit really wel I mso happy. Tomorrow thomas is coming home and I can?€?t wait to see him after supper. 
0	Today was the perfect amount of self-structured for me to function well and be productive.
0	today i am grateful that i was able to write poetry. i havent written much lately and it felt nice to be able to do it again. chris and i took baloo and finn to T lake
0	I have noticed that for the last two mornings I have been running out the door late. I really need to stop doing that because it makes for a rushed morning and I feel frazzled when I start the day at practicum. I felt so much better the last two weeks getting to practicum on time (with time to spare) so I need to get back to that routine. And that starts with going to bed earlier and getting a good night sleep so I can wake up feeling refreshed and not going slow in the morning and then running out the door. Not getting enough sleep drains my battery
0	Today was a lot of ups and downs. I woke up in the morning and felt ok
0	I didn't get much sleep because my cat kept me up. I had to go to the hospital to get an ultrasound because of my thyroid issues
0	I started today by hearing my mom wake me up to let me know that I had a gym appointment still. I completely forgot about it when setting my alarm
0	It is almost the weekend. I am very stressed about getting a summer job but i am hoping to apply to a lot of places this weekend.
0	Today was a better day. Remembrance day today so I had the day off. I spent the time wisely and finally focused on myself. Read a little of my book
0	My day started off slow and I got to go out to the park and listen to a meditation. It felt so wonderful looking at the water and meditating. My calculus tutoring was not as useful as usual but it was very amusing. I'm glad that I'm getting help in it cause I would be completely lost otherwise. It's too bad that I had an awful headache today cause I really wanted to get more done. The yoga practice helped but I didn't manage to make it to the conservatory for a violin practice. I had a great time cooking something new today and I want to spend more time doing it
0	Generally just not a happy person
0	The last few days have been really stressful
0	I wrote an exam
